sample_uid,class_uid,slug,label_original,language,dialect,source_type,user_id,session_id,fps_original,fps_processed,seq_len,augment_id,completeness,file_path,storage_key,storage_url,checksum,created_at
792887fba5,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_792887fba5.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_792887fba5.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_792887fba5.npz,,2026-05-04T09:47:29.636570Z
f44b345ab4,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_f44b345ab4.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_f44b345ab4.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_f44b345ab4.npz,,2026-05-04T09:47:29.718888Z
c3840bd830,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_c3840bd830.npz,features/vn/hoa-de/class_tom_812c0734/aug_000/sample_c3840bd830.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_c3840bd830.npz,,2026-05-04T09:47:45.236876Z
83fe9a5527,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_83fe9a5527.npz,features/vn/hoa-de/class_tom_812c0734/aug_001/sample_83fe9a5527.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_83fe9a5527.npz,,2026-05-04T09:47:45.318967Z
b4ba373c2c,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_b4ba373c2c.npz,features/vn/hoa-de/class_tom_812c0734/aug_002/sample_b4ba373c2c.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_b4ba373c2c.npz,,2026-05-04T09:47:45.400023Z
c66bec21e1,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_c66bec21e1.npz,features/vn/hoa-de/class_tom_812c0734/aug_003/sample_c66bec21e1.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_c66bec21e1.npz,,2026-05-04T09:47:45.479637Z
c8781ed96e,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_c8781ed96e.npz,features/vn/hoa-de/class_tom_812c0734/aug_004/sample_c8781ed96e.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_c8781ed96e.npz,,2026-05-04T09:47:45.556009Z
b487aa1483,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_b487aa1483.npz,features/vn/hoa-de/class_tom_812c0734/aug_005/sample_b487aa1483.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_b487aa1483.npz,,2026-05-04T09:47:45.637594Z
4d24acd4d9,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_4d24acd4d9.npz,features/vn/hoa-de/class_tom_812c0734/aug_006/sample_4d24acd4d9.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_4d24acd4d9.npz,,2026-05-04T09:47:45.727548Z
f86c4940bc,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_f86c4940bc.npz,features/vn/hoa-de/class_tom_812c0734/aug_007/sample_f86c4940bc.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_f86c4940bc.npz,,2026-05-04T09:47:45.829329Z
363a278314,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_363a278314.npz,features/vn/hoa-de/class_tom_812c0734/aug_000/sample_363a278314.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_363a278314.npz,,2026-05-04T09:47:53.468204Z
1ca71af2ea,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_1ca71af2ea.npz,features/vn/hoa-de/class_tom_812c0734/aug_001/sample_1ca71af2ea.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_1ca71af2ea.npz,,2026-05-04T09:47:53.567971Z
1a8515db90,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_1a8515db90.npz,features/vn/hoa-de/class_tom_812c0734/aug_002/sample_1a8515db90.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_1a8515db90.npz,,2026-05-04T09:47:53.712783Z
37fa6603e5,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_37fa6603e5.npz,features/vn/hoa-de/class_tom_812c0734/aug_003/sample_37fa6603e5.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_37fa6603e5.npz,,2026-05-04T09:47:53.796294Z
18ec9dff10,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_18ec9dff10.npz,features/vn/hoa-de/class_tom_812c0734/aug_004/sample_18ec9dff10.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_18ec9dff10.npz,,2026-05-04T09:47:53.877358Z
5e37e27d03,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_5e37e27d03.npz,features/vn/hoa-de/class_tom_812c0734/aug_005/sample_5e37e27d03.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_5e37e27d03.npz,,2026-05-04T09:47:53.955307Z
df7f25b7d6,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_df7f25b7d6.npz,features/vn/hoa-de/class_tom_812c0734/aug_006/sample_df7f25b7d6.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_df7f25b7d6.npz,,2026-05-04T09:47:54.037565Z
331f0dcf68,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_331f0dcf68.npz,features/vn/hoa-de/class_tom_812c0734/aug_007/sample_331f0dcf68.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_331f0dcf68.npz,,2026-05-04T09:47:54.143939Z
961678db84,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_961678db84.npz,features/vn/hoa-de/class_tom_812c0734/aug_000/sample_961678db84.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_961678db84.npz,,2026-05-04T09:48:01.616800Z
3305414dc7,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_3305414dc7.npz,features/vn/hoa-de/class_tom_812c0734/aug_001/sample_3305414dc7.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_3305414dc7.npz,,2026-05-04T09:48:01.715947Z
6854775d07,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_6854775d07.npz,features/vn/hoa-de/class_tom_812c0734/aug_002/sample_6854775d07.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_6854775d07.npz,,2026-05-04T09:48:01.817524Z
f9eab5af8e,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_f9eab5af8e.npz,features/vn/hoa-de/class_tom_812c0734/aug_003/sample_f9eab5af8e.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_f9eab5af8e.npz,,2026-05-04T09:48:01.912555Z
ac6555db06,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_ac6555db06.npz,features/vn/hoa-de/class_tom_812c0734/aug_004/sample_ac6555db06.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_ac6555db06.npz,,2026-05-04T09:48:02.006791Z
6f4f39e476,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_6f4f39e476.npz,features/vn/hoa-de/class_tom_812c0734/aug_005/sample_6f4f39e476.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_6f4f39e476.npz,,2026-05-04T09:48:02.102599Z
87555a262b,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_87555a262b.npz,features/vn/hoa-de/class_tom_812c0734/aug_006/sample_87555a262b.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_87555a262b.npz,,2026-05-04T09:48:02.197007Z
efeee0455f,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_efeee0455f.npz,features/vn/hoa-de/class_tom_812c0734/aug_007/sample_efeee0455f.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_efeee0455f.npz,,2026-05-04T09:48:02.297851Z
3226642d6e,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_3226642d6e.npz,features/vn/hoa-de/class_tom_812c0734/aug_000/sample_3226642d6e.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_3226642d6e.npz,,2026-05-04T09:48:09.832321Z
04beb67ed5,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_04beb67ed5.npz,features/vn/hoa-de/class_tom_812c0734/aug_001/sample_04beb67ed5.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_04beb67ed5.npz,,2026-05-04T09:48:09.926343Z
31d24332d2,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_31d24332d2.npz,features/vn/hoa-de/class_tom_812c0734/aug_002/sample_31d24332d2.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_31d24332d2.npz,,2026-05-04T09:48:10.023167Z
92069bc453,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_92069bc453.npz,features/vn/hoa-de/class_tom_812c0734/aug_003/sample_92069bc453.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_92069bc453.npz,,2026-05-04T09:48:10.105022Z
0d05b36115,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_0d05b36115.npz,features/vn/hoa-de/class_tom_812c0734/aug_004/sample_0d05b36115.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_0d05b36115.npz,,2026-05-04T09:48:10.193017Z
313e6e6653,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_313e6e6653.npz,features/vn/hoa-de/class_tom_812c0734/aug_005/sample_313e6e6653.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_313e6e6653.npz,,2026-05-04T09:48:10.269005Z
e95cd67d67,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_e95cd67d67.npz,features/vn/hoa-de/class_tom_812c0734/aug_006/sample_e95cd67d67.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_e95cd67d67.npz,,2026-05-04T09:48:10.351723Z
d59b2a3b3e,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_d59b2a3b3e.npz,features/vn/hoa-de/class_tom_812c0734/aug_007/sample_d59b2a3b3e.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_d59b2a3b3e.npz,,2026-05-04T09:48:10.433497Z
d8ab2be605,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_d8ab2be605.npz,features/vn/hoa-de/class_tom_812c0734/aug_000/sample_d8ab2be605.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_d8ab2be605.npz,,2026-05-04T09:48:17.826140Z
0c24dcc59a,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_0c24dcc59a.npz,features/vn/hoa-de/class_tom_812c0734/aug_001/sample_0c24dcc59a.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_0c24dcc59a.npz,,2026-05-04T09:48:17.916214Z
76d0e305db,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_76d0e305db.npz,features/vn/hoa-de/class_tom_812c0734/aug_002/sample_76d0e305db.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_76d0e305db.npz,,2026-05-04T09:48:18.021734Z
263dc45dad,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_263dc45dad.npz,features/vn/hoa-de/class_tom_812c0734/aug_003/sample_263dc45dad.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_263dc45dad.npz,,2026-05-04T09:48:18.105281Z
06e9c7c823,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_06e9c7c823.npz,features/vn/hoa-de/class_tom_812c0734/aug_004/sample_06e9c7c823.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_06e9c7c823.npz,,2026-05-04T09:48:18.184587Z
48c3e7ac1a,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_48c3e7ac1a.npz,features/vn/hoa-de/class_tom_812c0734/aug_005/sample_48c3e7ac1a.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_48c3e7ac1a.npz,,2026-05-04T09:48:18.264548Z
6b2add8063,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_6b2add8063.npz,features/vn/hoa-de/class_tom_812c0734/aug_006/sample_6b2add8063.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_6b2add8063.npz,,2026-05-04T09:48:18.340143Z
e3a928e8c2,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_e3a928e8c2.npz,features/vn/hoa-de/class_tom_812c0734/aug_007/sample_e3a928e8c2.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_e3a928e8c2.npz,,2026-05-04T09:48:18.425247Z
b04179dd97,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_b04179dd97.npz,features/vn/hoa-de/class_tom_812c0734/aug_000/sample_b04179dd97.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_b04179dd97.npz,,2026-05-04T09:48:39.711144Z
94f5756858,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_94f5756858.npz,features/vn/hoa-de/class_tom_812c0734/aug_001/sample_94f5756858.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_94f5756858.npz,,2026-05-04T09:48:39.798334Z
d5e14a76bc,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_d5e14a76bc.npz,features/vn/hoa-de/class_tom_812c0734/aug_002/sample_d5e14a76bc.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_d5e14a76bc.npz,,2026-05-04T09:48:39.886606Z
8fee97168f,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_8fee97168f.npz,features/vn/hoa-de/class_tom_812c0734/aug_003/sample_8fee97168f.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_8fee97168f.npz,,2026-05-04T09:48:39.970444Z
3961c80713,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_3961c80713.npz,features/vn/hoa-de/class_tom_812c0734/aug_004/sample_3961c80713.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_3961c80713.npz,,2026-05-04T09:48:40.056826Z
3437fa2948,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_3437fa2948.npz,features/vn/hoa-de/class_tom_812c0734/aug_005/sample_3437fa2948.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_3437fa2948.npz,,2026-05-04T09:48:40.138140Z
8654b0bf26,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_8654b0bf26.npz,features/vn/hoa-de/class_tom_812c0734/aug_006/sample_8654b0bf26.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_8654b0bf26.npz,,2026-05-04T09:48:40.223586Z
e1da4ece01,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_e1da4ece01.npz,features/vn/hoa-de/class_tom_812c0734/aug_007/sample_e1da4ece01.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_e1da4ece01.npz,,2026-05-04T09:48:40.311107Z
5c7e11d9fd,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_5c7e11d9fd.npz,features/vn/hoa-de/class_tom_812c0734/aug_000/sample_5c7e11d9fd.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_5c7e11d9fd.npz,,2026-05-04T09:48:47.665500Z
4db18ed562,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_4db18ed562.npz,features/vn/hoa-de/class_tom_812c0734/aug_001/sample_4db18ed562.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_4db18ed562.npz,,2026-05-04T09:48:47.753674Z
1d24f4af01,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_1d24f4af01.npz,features/vn/hoa-de/class_tom_812c0734/aug_002/sample_1d24f4af01.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_1d24f4af01.npz,,2026-05-04T09:48:47.843788Z
9509c1c5d4,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_9509c1c5d4.npz,features/vn/hoa-de/class_tom_812c0734/aug_003/sample_9509c1c5d4.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_9509c1c5d4.npz,,2026-05-04T09:48:47.940414Z
ba034e076b,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_ba034e076b.npz,features/vn/hoa-de/class_tom_812c0734/aug_004/sample_ba034e076b.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_ba034e076b.npz,,2026-05-04T09:48:48.029576Z
7223de3f80,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_7223de3f80.npz,features/vn/hoa-de/class_tom_812c0734/aug_005/sample_7223de3f80.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_7223de3f80.npz,,2026-05-04T09:48:48.113679Z
a54ea0b391,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_a54ea0b391.npz,features/vn/hoa-de/class_tom_812c0734/aug_006/sample_a54ea0b391.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_a54ea0b391.npz,,2026-05-04T09:48:48.192071Z
4c796de865,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_4c796de865.npz,features/vn/hoa-de/class_tom_812c0734/aug_007/sample_4c796de865.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_4c796de865.npz,,2026-05-04T09:48:48.306200Z
e9c4d7f667,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_e9c4d7f667.npz,features/vn/hoa-de/class_tom_812c0734/aug_000/sample_e9c4d7f667.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_e9c4d7f667.npz,,2026-05-04T09:48:55.887021Z
e1039c1d27,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_e1039c1d27.npz,features/vn/hoa-de/class_tom_812c0734/aug_001/sample_e1039c1d27.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_e1039c1d27.npz,,2026-05-04T09:48:55.968872Z
095e78d74f,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_095e78d74f.npz,features/vn/hoa-de/class_tom_812c0734/aug_002/sample_095e78d74f.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_095e78d74f.npz,,2026-05-04T09:48:56.050276Z
